radboudid,guid,label
MONDO_0030088,http://purl.obolibrary.org/obo/MONDO_0030088,"diabetes mellitus, permanent neonatal 3"
MONDO_0044889,http://purl.obolibrary.org/obo/MONDO_0044889,high grade B-cell lymphoma
HP_0000842,http://purl.obolibrary.org/obo/HP_0000842,Hyperinsulinemia
HP_0001320,http://purl.obolibrary.org/obo/HP_0001320,Cerebellar vermis hypoplasia
HP_0002321,http://purl.obolibrary.org/obo/HP_0002321,Vertigo
HP_0003228,http://purl.obolibrary.org/obo/HP_0003228,Hypernatremia
MONDO_0008959,http://purl.obolibrary.org/obo/MONDO_0008959,CHAND syndrome
MONDO_0018906,http://purl.obolibrary.org/obo/MONDO_0018906,follicular lymphoma
MONDO_0044304,http://purl.obolibrary.org/obo/MONDO_0044304,hyperphenylalaninemia due to DNAJC12 deficiency
MONDO_0044785,http://purl.obolibrary.org/obo/MONDO_0044785,desmoplastic melanoma
HP_0000280,http://purl.obolibrary.org/obo/HP_0000280,Coarse facial features
HP_0002039,http://purl.obolibrary.org/obo/HP_0002039,Anorexia
MONDO_0014175,http://purl.obolibrary.org/obo/MONDO_0014175,"mitochondrial DNA depletion syndrome 12B (cardiomyopathic type), autosomal recessive"
MONDO_0021633,http://purl.obolibrary.org/obo/MONDO_0021633,cerebral astrocytoma
MONDO_0054782,http://purl.obolibrary.org/obo/MONDO_0054782,"leukodystrophy, hypomyelinating, 15"
EFO_0001074,http://www.ebi.ac.uk/efo/EFO_0001074,morbid obesity
EFO_0002622,http://www.ebi.ac.uk/efo/EFO_0002622,rotavirus infection
HP_0002352,http://purl.obolibrary.org/obo/HP_0002352,Leukoencephalopathy
MONDO_0013497,http://purl.obolibrary.org/obo/MONDO_0013497,Okt4 epitope deficiency
MONDO_0014428,http://purl.obolibrary.org/obo/MONDO_0014428,autosomal recessive nonsyndromic hearing loss 102
MONDO_0014888,http://purl.obolibrary.org/obo/MONDO_0014888,MIRAGE syndrome
MONDO_0032904,http://purl.obolibrary.org/obo/MONDO_0032904,"corneal dystrophy, Meesmann, 2"
EFO_0000280,http://www.ebi.ac.uk/efo/EFO_0000280,Barrett's esophagus
HP_0008936,http://purl.obolibrary.org/obo/HP_0008936,Axial hypotonia
MONDO_0019467,http://purl.obolibrary.org/obo/MONDO_0019467,CD4+/CD56+ hematodermic neoplasm
MONDO_0100116,http://purl.obolibrary.org/obo/MONDO_0100116,Middle East respiratory syndrome
EFO_0000694,http://www.ebi.ac.uk/efo/EFO_0000694,severe acute respiratory syndrome
HP_0000820,http://purl.obolibrary.org/obo/HP_0000820,Abnormality of the thyroid gland
MONDO_0002630,http://purl.obolibrary.org/obo/MONDO_0002630,small cell osteogenic sarcoma
MONDO_0012988,http://purl.obolibrary.org/obo/MONDO_0012988,hypogonadotropic hypogonadism 6 with or without anosmia
HP_0003196,http://purl.obolibrary.org/obo/HP_0003196,Short nose
HP_0008513,http://purl.obolibrary.org/obo/HP_0008513,Bilateral conductive hearing impairment
MONDO_0007572,http://purl.obolibrary.org/obo/MONDO_0007572,primary familial polycythemia due to EPO receptor mutation
MONDO_0007747,http://purl.obolibrary.org/obo/MONDO_0007747,isolated hyperchlorhidrosis
MONDO_0018786,http://purl.obolibrary.org/obo/MONDO_0018786,obsolete pontine autosomal dominant microangiopathy with leukoencephalopathy
MONDO_0032937,http://purl.obolibrary.org/obo/MONDO_0032937,"myopathy, congenital proximal, with minicore lesions"
HP_0005469,http://purl.obolibrary.org/obo/HP_0005469,Flat occiput
HP_0011107,http://purl.obolibrary.org/obo/HP_0011107,Recurrent aphthous stomatitis
MONDO_0012104,http://purl.obolibrary.org/obo/MONDO_0012104,acquired partial lipodystrophy
MONDO_0032942,http://purl.obolibrary.org/obo/MONDO_0032942,neurodevelopmental disorder with microcephaly and dysmorphic facies
HP_0011906,http://purl.obolibrary.org/obo/HP_0011906,Reduced beta/alpha synthesis ratio
HP_0012803,http://purl.obolibrary.org/obo/HP_0012803,Anisometropia
MONDO_0001299,http://purl.obolibrary.org/obo/MONDO_0001299,diabetic autonomic neuropathy
MONDO_0020677,http://purl.obolibrary.org/obo/MONDO_0020677,sudden hearing loss disorder
MONDO_0060666,http://purl.obolibrary.org/obo/MONDO_0060666,"hypotonia, ataxia, developmental delay, and tooth enamel defect syndrome"
HP_0001655,http://purl.obolibrary.org/obo/HP_0001655,Patent foramen ovale
HP_0004401,http://purl.obolibrary.org/obo/HP_0004401,Meconium ileus
EFO_0000404,http://www.ebi.ac.uk/efo/EFO_0000404,diffuse scleroderma
HP_0000712,http://purl.obolibrary.org/obo/HP_0000712,Emotional lability
HP_0003738,http://purl.obolibrary.org/obo/HP_0003738,Exercise-induced myalgia
MONDO_0008570,http://purl.obolibrary.org/obo/MONDO_0008570,"thyrotoxic periodic paralysis, susceptibility to, 1"
HP_0000490,http://purl.obolibrary.org/obo/HP_0000490,Deeply set eye
HP_0000964,http://purl.obolibrary.org/obo/HP_0000964,Eczematoid dermatitis
HP_0001744,http://purl.obolibrary.org/obo/HP_0001744,Splenomegaly
HP_0002378,http://purl.obolibrary.org/obo/HP_0002378,Hand tremor
HP_0100281,http://purl.obolibrary.org/obo/HP_0100281,Chronic colitis
MONDO_0016996,http://purl.obolibrary.org/obo/MONDO_0016996,NK-cell enteropathy
MONDO_0032681,http://purl.obolibrary.org/obo/MONDO_0032681,"encephalopathy, progressive, early-onset, with episodic rhabdomyolysis"
HP_0010992,http://purl.obolibrary.org/obo/HP_0010992,Stress urinary incontinence
MONDO_0014013,http://purl.obolibrary.org/obo/MONDO_0014013,maternal riboflavin deficiency
MONDO_0014914,http://purl.obolibrary.org/obo/MONDO_0014914,Dias-Logan syndrome
MONDO_0019611,http://purl.obolibrary.org/obo/MONDO_0019611,TSH-secreting pituitary adenoma
MONDO_0032906,http://purl.obolibrary.org/obo/MONDO_0032906,"spastic paraplegia 82, autosomal recessive"
MONDO_0032907,http://purl.obolibrary.org/obo/MONDO_0032907,lymphatic malformation 8
HP_0009063,http://purl.obolibrary.org/obo/HP_0009063,Progressive distal muscle weakness
MONDO_0003519,http://purl.obolibrary.org/obo/MONDO_0003519,malignant syringoma
MONDO_0007289,http://purl.obolibrary.org/obo/MONDO_0007289,cataract 13 with adult I phenotype
MONDO_0060759,http://purl.obolibrary.org/obo/MONDO_0060759,"neurodevelopmental disorder with regression, abnormal movements, loss of speech, and seizures"
HP_0001128,http://purl.obolibrary.org/obo/HP_0001128,Trichiasis
HP_0001685,http://purl.obolibrary.org/obo/HP_0001685,Myocardial fibrosis
HP_0001788,http://purl.obolibrary.org/obo/HP_0001788,Premature rupture of membranes
HP_0002384,http://purl.obolibrary.org/obo/HP_0002384,Focal impaired awareness seizure
HP_0012219,http://purl.obolibrary.org/obo/HP_0012219,Erythema nodosum
HP_0040269,http://purl.obolibrary.org/obo/HP_0040269,Blocked Eustachian tube
MONDO_0012662,http://purl.obolibrary.org/obo/MONDO_0012662,Usher syndrome type 2D
MONDO_0014963,http://purl.obolibrary.org/obo/MONDO_0014963,Shashi-Pena syndrome
MONDO_0060591,http://purl.obolibrary.org/obo/MONDO_0060591,"immunodeficiency, developmental delay, and hypohomocysteinemia"
EFO_0000284,http://www.ebi.ac.uk/efo/EFO_0000284,benign prostatic hyperplasia
HP_0001258,http://purl.obolibrary.org/obo/HP_0001258,Spastic paraplegia
HP_0200134,http://purl.obolibrary.org/obo/HP_0200134,Epileptic encephalopathy
MONDO_0007585,http://purl.obolibrary.org/obo/MONDO_0007585,"exostoses, multiple, type 1"
MONDO_0009968,http://purl.obolibrary.org/obo/MONDO_0009968,"renal tubular acidosis, distal, 2, with progressive sensorineural hearing loss"
MONDO_0014611,http://purl.obolibrary.org/obo/MONDO_0014611,multiple mitochondrial dysfunctions syndrome 4
MONDO_0032894,http://purl.obolibrary.org/obo/MONDO_0032894,"neurodevelopmental disorder with epilepsy, spasticity, and brain atrophy"
MONDO_0054785,http://purl.obolibrary.org/obo/MONDO_0054785,multiple mitochondrial dysfunctions syndrome 6
MONDO_0001020,http://purl.obolibrary.org/obo/MONDO_0001020,amblyopia
MONDO_0032760,http://purl.obolibrary.org/obo/MONDO_0032760,developmental delay with or without dysmorphic facies and autism
MONDO_0032934,http://purl.obolibrary.org/obo/MONDO_0032934,genitourinary and/or brain malformation syndrome
HP_0003865,http://purl.obolibrary.org/obo/HP_0003865,Bowed humerus
HP_0004482,http://purl.obolibrary.org/obo/HP_0004482,Relative macrocephaly
MONDO_0014493,http://purl.obolibrary.org/obo/MONDO_0014493,autoimmune lymphoproliferative syndrome due to CTLA4 haploinsufficiency
EFO_0001425,http://www.ebi.ac.uk/efo/EFO_0001425,ischemic cardiomyopathy
HP_0011900,http://purl.obolibrary.org/obo/HP_0011900,Hypofibrinogenemia
HP_0031284,http://purl.obolibrary.org/obo/HP_0031284,Flushing
MONDO_0044792,http://purl.obolibrary.org/obo/MONDO_0044792,large congenital melanocytic nevus
EFO_0003802,http://www.ebi.ac.uk/efo/EFO_0003802,refractory anemia
HP_0001537,http://purl.obolibrary.org/obo/HP_0001537,Umbilical hernia
MONDO_0014061,http://purl.obolibrary.org/obo/MONDO_0014061,Steel syndrome
MONDO_0029135,http://purl.obolibrary.org/obo/MONDO_0029135,"muscular dystrophy-dystroglycanopathy (limb-girdle), type C, 8"
EFO_0009960,http://www.ebi.ac.uk/efo/EFO_0009960,atypical femoral fracture
EFO_0010977,http://www.ebi.ac.uk/efo/EFO_0010977,macrovascular complications of diabetes
EFO_1000179,http://www.ebi.ac.uk/efo/EFO_1000179,Chronic Neutrophilic Leukemia
EFO_1002027,http://www.ebi.ac.uk/efo/EFO_1002027,osteomalacia
EFO_0005242,http://www.ebi.ac.uk/efo/EFO_0005242,methamphetamine-induced psychosis
EFO_0005556,http://www.ebi.ac.uk/efo/EFO_0005556,Gilbert syndrome
EFO_0005585,http://www.ebi.ac.uk/efo/EFO_0005585,shigellosis
EFO_0006862,http://www.ebi.ac.uk/efo/EFO_0006862,Meniere disease
EFO_0009065,http://www.ebi.ac.uk/efo/EFO_0009065,calcium oxalate urolithiasis
EFO_0010580,http://www.ebi.ac.uk/efo/EFO_0010580,blastic plasmacytoid dendritic cell neoplasm
EFO_1001341,http://www.ebi.ac.uk/efo/EFO_1001341,Heavy Chain Disease
EFO_1001410,http://www.ebi.ac.uk/efo/EFO_1001410,Pythiosis
Orphanet_1040,http://www.orpha.net/ORDO/Orphanet_1040,Metaphyseal anadysplasia
EFO_0003958,http://www.ebi.ac.uk/efo/EFO_0003958,sunburn
EFO_0004610,http://www.ebi.ac.uk/efo/EFO_0004610,acute lung injury
EFO_0004795,http://www.ebi.ac.uk/efo/EFO_0004795,skin sensitivity to sun
EFO_0009485,http://www.ebi.ac.uk/efo/EFO_0009485,eye injury
EFO_0010143,http://www.ebi.ac.uk/efo/EFO_0010143,chronic mountain sickness
EFO_0010267,http://www.ebi.ac.uk/efo/EFO_0010267,autosomal dominant intermediate Charcot-Marie-Tooth disease type G
EFO_0010698,http://www.ebi.ac.uk/efo/EFO_0010698,retinal break
EFO_1000243,http://www.ebi.ac.uk/efo/EFO_1000243,Epidermal Inclusion Cyst
EFO_1000244,http://www.ebi.ac.uk/efo/EFO_1000244,Epithelioid Cell Uveal Melanoma
EFO_1000249,http://www.ebi.ac.uk/efo/EFO_1000249,Extramammary Paget Disease
EFO_1001248,http://www.ebi.ac.uk/efo/EFO_1001248,non-alcoholic fatty liver
EFO_1001829,http://www.ebi.ac.uk/efo/EFO_1001829,Posterior Leukoencephalopathy Syndrome
EFO_1001973,http://www.ebi.ac.uk/efo/EFO_1001973,ureter urothelial carcinoma
EFO_0009005,http://www.ebi.ac.uk/efo/EFO_0009005,premature menopause
EFO_1000376,http://www.ebi.ac.uk/efo/EFO_1000376,Microcystic Meningioma
EFO_1001379,http://www.ebi.ac.uk/efo/EFO_1001379,neuroleptic malignant syndrome
EFO_0006347,http://www.ebi.ac.uk/efo/EFO_0006347,pulmonary artery enlargement
EFO_0006519,http://www.ebi.ac.uk/efo/EFO_0006519,MMR-related febrile seizures
EFO_0007251,http://www.ebi.ac.uk/efo/EFO_0007251,endocardial fibroelastosis
EFO_0007332,http://www.ebi.ac.uk/efo/EFO_0007332,Japanese encephalitis
EFO_0007529,http://www.ebi.ac.uk/efo/EFO_0007529,tuberculous peritonitis
EFO_0010257,http://www.ebi.ac.uk/efo/EFO_0010257,"global developmental delay, progressive ataxia, and elevated glutamine"
EFO_1000937,http://www.ebi.ac.uk/efo/EFO_1000937,fetal erythroblastosis
EFO_1001947,http://www.ebi.ac.uk/efo/EFO_1001947,childhood T acute lymphoblastic leukemia
Orphanet_1171,http://www.orpha.net/ORDO/Orphanet_1171,Cerebellar ataxia-areflexia-pes cavus-optic atrophy-sensorineural hearing loss syndrome
EFO_0004191,http://www.ebi.ac.uk/efo/EFO_0004191,androgenetic alopecia
EFO_0009051,http://www.ebi.ac.uk/efo/EFO_0009051,Non-immune hydrops fetalis
EFO_0010264,http://www.ebi.ac.uk/efo/EFO_0010264,"spinal muscular atrophy, lower extremity-predominant, 2B, prenatal onset, autosomal dominant"
EFO_1000991,http://www.ebi.ac.uk/efo/EFO_1000991,intracranial embolism
Orphanet_114,http://www.orpha.net/ORDO/Orphanet_114,Auriculoosteodysplasia
EFO_0003957,http://www.ebi.ac.uk/efo/EFO_0003957,radius fracture
EFO_0006835,http://www.ebi.ac.uk/efo/EFO_0006835,pyoderma gangrenosum
EFO_0007312,http://www.ebi.ac.uk/efo/EFO_0007312,HIV wasting syndrome
EFO_0008503,http://www.ebi.ac.uk/efo/EFO_0008503,hepatitis B virus induced hepatocellular carcinoma
EFO_0009513,http://www.ebi.ac.uk/efo/EFO_0009513,multiple bone fractures
EFO_0009552,http://www.ebi.ac.uk/efo/EFO_0009552,hemorrhoid
EFO_1000118,http://www.ebi.ac.uk/efo/EFO_1000118,Benign Renal Pelvis Neoplasm
EFO_1000429,http://www.ebi.ac.uk/efo/EFO_1000429,Ovarian Sertoli-Leydig Cell Tumor
EFO_1000712,http://www.ebi.ac.uk/efo/EFO_1000712,hypohidrosis
EFO_1001985,http://www.ebi.ac.uk/efo/EFO_1001985,congenital fibrosis of the extraocular muscles
Orphanet_1008,http://www.orpha.net/ORDO/Orphanet_1008,Alopecia-epilepsy-pyorrhea-intellectual disability syndrome
Orphanet_100973,http://www.orpha.net/ORDO/Orphanet_100973,FRAXE intellectual disability
Orphanet_1131,http://www.orpha.net/ORDO/Orphanet_1131,X-linked mandibulofacial dysostosis
Orphanet_1173,http://www.orpha.net/ORDO/Orphanet_1173,Cerebellar ataxia-hypogonadism syndrome
EFO_0005549,http://www.ebi.ac.uk/efo/EFO_0005549,diphtheria
EFO_0009059,http://www.ebi.ac.uk/efo/EFO_0009059,Spinocerebellar ataxia type 42
EFO_0009847,http://www.ebi.ac.uk/efo/EFO_0009847,dizziness
EFO_0005045,http://www.ebi.ac.uk/efo/EFO_0005045,visceral Leishmaniasis
EFO_0007399,http://www.ebi.ac.uk/efo/EFO_0007399,ocular toxoplasmosis
EFO_0009854,http://www.ebi.ac.uk/efo/EFO_0009854,treatment resistant depression
EFO_0010634,http://www.ebi.ac.uk/efo/EFO_0010634,Snijders Blok-Fisher syndrome
EFO_1000881,http://www.ebi.ac.uk/efo/EFO_1000881,coronary aneurysm
Orphanet_101075,http://www.orpha.net/ORDO/Orphanet_101075,X-linked Charcot-Marie-Tooth disease type 1
Orphanet_1125,http://www.orpha.net/ORDO/Orphanet_1125,"Ocular motor apraxia, Cogan type"
EFO_0007541,http://www.ebi.ac.uk/efo/EFO_0007541,viral pneumonia
EFO_0007625,http://www.ebi.ac.uk/efo/EFO_0007625,asthenia
EFO_0010279,http://www.ebi.ac.uk/efo/EFO_0010279,GIST-plus syndrome
EFO_1000463,http://www.ebi.ac.uk/efo/EFO_1000463,Parotid Gland Squamous Cell Carcinoma
EFO_1000527,http://www.ebi.ac.uk/efo/EFO_1000527,Sinonasal Undifferentiated Carcinoma
EFO_1000919,http://www.ebi.ac.uk/efo/EFO_1000919,endometrial stromal sarcoma
EFO_1001497,http://www.ebi.ac.uk/efo/EFO_1001497,cardiac conduction defect
EFO_1001754,http://www.ebi.ac.uk/efo/EFO_1001754,Abruptio Placentae
EFO_1001863,http://www.ebi.ac.uk/efo/EFO_1001863,Uterine Inertia
EFO_0005301,http://www.ebi.ac.uk/efo/EFO_0005301,reading and spelling ability
EFO_0005593,http://www.ebi.ac.uk/efo/EFO_0005593,tetanus
EFO_0009084,http://www.ebi.ac.uk/efo/EFO_0009084,Endarteritis
EFO_1000063,http://www.ebi.ac.uk/efo/EFO_1000063,lactose intolerance adult type
EFO_1000587,http://www.ebi.ac.uk/efo/EFO_1000587,Thyroid Gland Diffuse Large B-Cell Lymphoma
EFO_1000649,http://www.ebi.ac.uk/efo/EFO_1000649,estrogen-receptor positive breast cancer
EFO_1001177,http://www.ebi.ac.uk/efo/EFO_1001177,septic abortion
Orphanet_1000,http://www.orpha.net/ORDO/Orphanet_1000,Ocular albinism with late-onset sensorineural deafness
Orphanet_100924,http://www.orpha.net/ORDO/Orphanet_100924,Porphyria due to ALA dehydratase deficiency
EFO_0005222,http://www.ebi.ac.uk/efo/EFO_0005222,avian influenza
EFO_1001441,http://www.ebi.ac.uk/efo/EFO_1001441,"Tuberculosis, Bovine"
EFO_1001757,http://www.ebi.ac.uk/efo/EFO_1001757,Adenomyosis
EFO_1001770,http://www.ebi.ac.uk/efo/EFO_1001770,"Carcinoma, Lewis Lung"
EFO_0004329,http://www.ebi.ac.uk/efo/EFO_0004329,alcohol drinking
EFO_0007311,http://www.ebi.ac.uk/efo/EFO_0007311,HIV enteropathy
EFO_0007359,http://www.ebi.ac.uk/efo/EFO_0007359,mast-cell leukemia
EFO_1000086,http://www.ebi.ac.uk/efo/EFO_1000086,Angiomatous Meningioma
EFO_1000309,http://www.ebi.ac.uk/efo/EFO_1000309,Juvenile Myelomonocytic Leukemia
EFO_1000508,http://www.ebi.ac.uk/efo/EFO_1000508,Renal Cell Carcinoma Associated with Xp11.2 Translocations/TFE3 Gene Fusions
EFO_1001019,http://www.ebi.ac.uk/efo/EFO_1001019,lip cancer
EFO_1001888,http://www.ebi.ac.uk/efo/EFO_1001888,eye infection
EFO_0005325,http://www.ebi.ac.uk/efo/EFO_0005325,response to angiotensin-converting enzyme inhibitor
EFO_0005895,http://www.ebi.ac.uk/efo/EFO_0005895,ossification of the posterior longitudinal ligament of the spine
EFO_0007208,http://www.ebi.ac.uk/efo/EFO_0007208,Churg-Strauss syndrome
EFO_0007387,http://www.ebi.ac.uk/efo/EFO_0007387,Mycoplasma pneumoniae pneumonia
EFO_0007669,http://www.ebi.ac.uk/efo/EFO_0007669,antitragus size
EFO_0009147,http://www.ebi.ac.uk/efo/EFO_0009147,partial adenosine deaminase deficiency
EFO_1000140,http://www.ebi.ac.uk/efo/EFO_1000140,Borderline Ovarian Surface Epithelial-Stromal Tumor
EFO_1000593,http://www.ebi.ac.uk/efo/EFO_1000593,Thyroid Gland Spindle Cell Tumor with Thymus-Like Differentiation
EFO_1001055,http://www.ebi.ac.uk/efo/EFO_1001055,myxedema
EFO_1001229,http://www.ebi.ac.uk/efo/EFO_1001229,maculopapular cutaneous mastocytosis
EFO_1001346,http://www.ebi.ac.uk/efo/EFO_1001346,Hepatopulmonary Syndrome
EFO_1001960,http://www.ebi.ac.uk/efo/EFO_1001960,hypopharyngeal squamous cell carcinoma
EFO_0004276,http://www.ebi.ac.uk/efo/EFO_0004276,Stevens-Johnson syndrome
EFO_0004350,http://www.ebi.ac.uk/efo/EFO_0004350,reasoning
EFO_0004599,http://www.ebi.ac.uk/efo/EFO_0004599,acute graft vs. host disease
EFO_0009063,http://www.ebi.ac.uk/efo/EFO_0009063,Wolfram-like syndrome
EFO_0010581,http://www.ebi.ac.uk/efo/EFO_0010581,organophosphate poisoning
EFO_0010723,http://www.ebi.ac.uk/efo/EFO_0010723,ocular sarcoidosis
EFO_1001422,http://www.ebi.ac.uk/efo/EFO_1001422,Sertoli Cell-Only Syndrome
EFO_1001834,http://www.ebi.ac.uk/efo/EFO_1001834,pulmonary aspergillosis
Orphanet_101004,http://www.orpha.net/ORDO/Orphanet_101004,Autosomal recessive spastic paraplegia type 24
Orphanet_1159,http://www.orpha.net/ORDO/Orphanet_1159,Progressive pseudorheumatoid dysplasia
EFO_0004216,http://www.ebi.ac.uk/efo/EFO_0004216,conduct disorder
EFO_0007429,http://www.ebi.ac.uk/efo/EFO_0007429,peritonsillar abscess
EFO_0009028,http://www.ebi.ac.uk/efo/EFO_0009028,Camptodactyly-arthropathy-coxa-vara-pericarditis syndrome
EFO_0009615,http://www.ebi.ac.uk/efo/EFO_0009615,ankle fracture
EFO_1000740,http://www.ebi.ac.uk/efo/EFO_1000740,neurodermatitis
EFO_1000893,http://www.ebi.ac.uk/efo/EFO_1000893,denture stomatitis
EFO_1000911,http://www.ebi.ac.uk/efo/EFO_1000911,dystocia
EFO_1001034,http://www.ebi.ac.uk/efo/EFO_1001034,mastitis
EFO_1001263,http://www.ebi.ac.uk/efo/EFO_1001263,amniotic fluid embolism
EFO_1001302,http://www.ebi.ac.uk/efo/EFO_1001302,Cytomegalovirus Retinitis
Orphanet_1104,http://www.orpha.net/ORDO/Orphanet_1104,Anophthalmia plus syndrome
EFO_0004337,http://www.ebi.ac.uk/efo/EFO_0004337,intelligence
EFO_0007460,http://www.ebi.ac.uk/efo/EFO_0007460,reactive arthritis
EFO_0009056,http://www.ebi.ac.uk/efo/EFO_0009056,Spinocerebellar ataxia type 38
