radboudsource,sourceguid,sourcelabel,targettype
CHEMBL1201533,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1201533,THYROTROPIN ALFA,http://rdf.ebi.ac.uk/terms/chembl#ProteinMolecule
CHEMBL1201584,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1201584,ABCIXIMAB,http://rdf.ebi.ac.uk/terms/chembl#Antibody
CHEMBL170,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL170,QUININE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL17157,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL17157,TERFENADINE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1752,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1752,DYPHYLLINE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL2107857,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL2107857,METRELEPTIN,http://rdf.ebi.ac.uk/terms/chembl#ProteinMolecule
CHEMBL2107991,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL2107991,"GELATIN SPONGE, ABSORBABLE",http://rdf.ebi.ac.uk/terms/chembl#UnknownSubstance
CHEMBL2108597,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL2108597,FERRIC CARBOXYMALTOSE,http://rdf.ebi.ac.uk/terms/chembl#UnknownSubstance
CHEMBL3183075,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL3183075,NIZATIDINE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL3184512,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL3184512,CLINDAMYCIN PHOSPHATE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL35,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL35,FUROSEMIDE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL443,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL443,SULFAMETHOXAZOLE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL488,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL488,AMINOGLUTETHIMIDE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL504,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL504,DIMETHYL SULFOXIDE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL600325,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL600325,PROSCILLARIDIN,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1082,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1082,AMOXICILLIN,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1180725,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1180725,PROPANTHELINE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1200686,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1200686,PIMECROLIMUS,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1200862,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1200862,METYROSINE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1292,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1292,CLOFAZIMINE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1396,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1396,VARENICLINE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1549,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1549,HYDROCORTISONE CYPIONATE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1587,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1587,POLYTHIAZIDE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1639,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1639,ALISKIREN,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL175691,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL175691,RILPIVIRINE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL2218896,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL2218896,NABILONE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL2364632,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL2364632,SARECYCLINE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL3936761,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL3936761,ZANUBRUTINIB,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL409,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL409,BICALUTAMIDE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL434,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL434,ISOPROTERENOL,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL480,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL480,LANSOPRAZOLE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL639,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL639,AZELASTINE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL717,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL717,MEDROXYPROGESTERONE ACETATE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1071,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1071,OXAPROZIN,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1200622,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1200622,PARICALCITOL,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1200922,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1200922,MEBUTAMATE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1201170,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1201170,LITHIUM CITRATE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1397,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1397,POSACONAZOLE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1505,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1505,ALMOTRIPTAN,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL163,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL163,RITONAVIR,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1750,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1750,CLOFARABINE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL2104095,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL2104095,CHOLINE SALICYLATE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL3039597,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL3039597,GENTAMICIN,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL3237547,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL3237547,CEDAZURIDINE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL34259,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL34259,METHOTREXATE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL3989769,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL3989769,NEOMYCIN SULFATE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL431,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL431,SPIRAPRIL,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL461522,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL461522,DIPYRONE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL807,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL807,MEMANTINE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1089221,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1089221,BENDAZAC,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1140,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1140,NIACINAMIDE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1191,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1191,SULFAMETHIZOLE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1201146,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1201146,NORETHINDRONE ACETATE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1201662,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1201662,DESIRUDIN,http://rdf.ebi.ac.uk/terms/chembl#ProteinMolecule
CHEMBL1201825,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1201825,RANIBIZUMAB,http://rdf.ebi.ac.uk/terms/chembl#Antibody
CHEMBL1231574,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1231574,LEVOMEFOLIC ACID,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1237026,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1237026,TESAMORELIN,http://rdf.ebi.ac.uk/terms/chembl#ProteinMolecule
CHEMBL1311,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1311,ISOSORBIDE MONONITRATE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1389,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1389,LEVONORGESTREL,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL248702,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL248702,DEXFENFLURAMINE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL305187,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL305187,IFENPRODIL,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL3707334,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL3707334,PERBORIC ACID,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL3988900,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL3988900,ZINC OXIDE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL446,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL446,SULFAMETHAZINE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL498847,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL498847,SECNIDAZOLE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL517,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL517,DISOPYRAMIDE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL64195,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL64195,BECLAMIDE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL770,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL770,TOLAZOLINE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL829,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL829,METHYLPROMAZINE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL89598,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL89598,VIGABATRIN,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1095777,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1095777,INDACATEROL,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1096882,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1096882,FLUDARABINE PHOSPHATE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1200689,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1200689,NITRIC OXIDE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1201192,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1201192,ARMODAFINIL,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1201507,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1201507,GLATIRAMER ACETATE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1229,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1229,OSELTAMIVIR,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL15023,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL15023,TRIFLUPERIDOL,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL2048028,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL2048028,LIFITEGRAST,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL27,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL27,PROPRANOLOL,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL277522,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL277522,FENBUFEN,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL3833389,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL3833389,DEXTROMORAMIDE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL614,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL614,PYRAZINAMIDE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL644,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL644,TRIMIPRAMINE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL73234,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL73234,CARBETAPENTANE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL990,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL990,BUTENAFINE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1059,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1059,PREGABALIN,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1095,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1095,ETHOTOIN,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1109,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1109,SULFAPHENAZOLE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1200645,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1200645,ETOPOSIDE PHOSPHATE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1201199,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1201199,LEUPROLIDE,http://rdf.ebi.ac.uk/terms/chembl#ProteinMolecule
CHEMBL1201335,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1201335,GLYCOPYRRONIUM,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1201561,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1201561,PEGINTERFERON ALFA-2B,http://rdf.ebi.ac.uk/terms/chembl#ProteinMolecule
CHEMBL1201593,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1201593,ALTEPLASE,http://rdf.ebi.ac.uk/terms/chembl#Enzyme
CHEMBL1201610,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1201610,CORTICOTROPIN,http://rdf.ebi.ac.uk/terms/chembl#ProteinMolecule
CHEMBL1474889,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1474889,CLOBUTINOL,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1743068,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1743068,SECUKINUMAB,http://rdf.ebi.ac.uk/terms/chembl#Antibody
CHEMBL2108200,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL2108200,DIMETHICONE,http://rdf.ebi.ac.uk/terms/chembl#UnknownSubstance
CHEMBL2108201,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL2108201,DEXTRANOMER,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL2108535,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL2108535,POLYNOXYLIN,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL2108730,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL2108730,SARILUMAB,http://rdf.ebi.ac.uk/terms/chembl#Antibody
CHEMBL2355051,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL2355051,CLOMIPHENE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL267744,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL267744,TICRYNAFEN,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL421,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL421,SULFASALAZINE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL431770,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL431770,ISTRADEFYLLINE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL506569,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL506569,LANATOSIDE C,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL71,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL71,CHLORPROMAZINE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL114,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL114,SAQUINAVIR,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1201264,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1201264,METHANTHELINE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL12856,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL12856,INAMRINONE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1519,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1519,TRANDOLAPRIL,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1689772,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1689772,OMADACYCLINE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL2028850,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL2028850,ICATIBANT,http://rdf.ebi.ac.uk/terms/chembl#ProteinMolecule
CHEMBL2105395,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL2105395,OSPEMIFENE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL33,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL33,LEVOFLOXACIN,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL398707,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL398707,HYDROMORPHONE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL3990048,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL3990048,"",""
CHEMBL4216467,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL4216467,RIPRETINIB,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL465,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL465,DRONABINOL,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL56564,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL56564,TROPISETRON,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL569713,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL569713,SCOPOLAMINE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL692,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL692,GLYCERIN,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL709,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL709,ALFUZOSIN,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1200826,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1200826,LITHIUM CARBONATE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1220,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1220,TINIDAZOLE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1256841,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1256841,NIALAMIDE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1359,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1359,ERTAPENEM,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL139,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL139,DICLOFENAC,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1697841,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1697841,ISOMETHEPTENE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL2105737,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL2105737,SONIDEGIB,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL291157,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL291157,ROSOXACIN,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL3306803,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL3306803,LUMATEPERONE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL3833373,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL3833373,AVELUMAB,http://rdf.ebi.ac.uk/terms/chembl#Antibody
CHEMBL4204794,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL4204794,AVAPRITINIB,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL547,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL547,ISOTRETINOIN,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL580,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL580,LORAZEPAM,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL659,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL659,GALANTAMINE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL871,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL871,ETIDRONIC ACID,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL110458,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL110458,MIGALASTAT,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1173055,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1173055,RUCAPARIB,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1200979,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1200979,DEXPANTHENOL,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1201772,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1201772,PRASUGREL,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1423,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1423,PIMOZIDE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1515,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1515,METHIMAZOLE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1525,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1525,PERMETHRIN,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1560,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1560,CAPTOPRIL,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1622,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1622,FOLIC ACID,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1729,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1729,CISAPRIDE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1789941,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1789941,RUXOLITINIB,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1964120,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1964120,TALIGLUCERASE ALFA,http://rdf.ebi.ac.uk/terms/chembl#Enzyme
CHEMBL2107333,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL2107333,DIMETHYL FUMARATE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL2108278,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL2108278,ETEPLIRSEN,http://rdf.ebi.ac.uk/terms/chembl#Oligonucleotide
CHEMBL2109092,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL2109092,EPOETIN BETA,http://rdf.ebi.ac.uk/terms/chembl#ProteinMolecule
CHEMBL2110563,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL2110563,CYANOCOBALAMIN,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL3707372,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL3707372,VOXILAPREVIR,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL521,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL521,IBUPROFEN,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL6,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL6,INDOMETHACIN,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL603,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL603,ZAFIRLUKAST,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL684,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL684,DIETHYLCARBAMAZINE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1172,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1172,DESLORATADINE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1194,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1194,PRILOCAINE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
